Date,Close,SMA_200,Signal
2019-03-22,2800.7099609375,2755.388200683594,Buy
2019-03-25,2798.360107421875,2755.518250732422,Buy
2019-03-26,2818.4599609375,2755.758699951172,Buy
2019-03-27,2805.3701171875,2755.890400390625,Buy
2019-03-28,2815.43994140625,2756.057600097656,Buy
2019-03-29,2834.39990234375,2756.2953491210938,Buy
2019-04-01,2867.18994140625,2756.7531494140626,Buy
2019-04-02,2867.239990234375,2757.1768994140625,Buy
2019-04-03,2873.39990234375,2757.6455993652344,Buy
2019-04-04,2879.389892578125,2758.173798828125,Buy
2019-04-05,2892.739990234375,2758.824548339844,Buy
2019-04-08,2895.77001953125,2759.466798095704,Buy
2019-04-09,2878.199951171875,2760.1089978027344,Buy
2019-04-10,2888.2099609375,2760.7756481933598,Buy
2019-04-11,2888.320068359375,2761.63189819336,Buy
2019-04-12,2907.409912109375,2762.5536474609376,Buy
2019-04-15,2905.580078125,2763.5833984375,Buy
2019-04-16,2907.06005859375,2764.5371484375,Buy
2019-04-17,2900.449951171875,2765.4475476074217,Buy
2019-04-18,2905.030029296875,2766.339147949219,Buy
2019-04-22,2907.969970703125,2767.312897949219,Buy
2019-04-23,2933.679931640625,2768.2982470703123,Buy
2019-04-24,2927.25,2769.135396728516,Buy
2019-04-25,2926.169921875,2769.8453967285154,Buy
2019-04-26,2939.8798828125,2770.575595703125,Buy
2019-04-29,2943.030029296875,2771.420645751953,Buy
2019-04-30,2945.830078125,2772.158345947266,Buy
2019-05-01,2923.72998046875,2772.7704455566404,Buy
2019-05-02,2917.52001953125,2773.365895996094,Buy
2019-05-03,2945.639892578125,2774.046345214844,Buy
2019-05-06,2932.469970703125,2774.6305944824217,Buy
2019-05-07,2884.050048828125,2775.0283947753906,Buy
2019-05-08,2879.419921875,2775.416343994141,Buy
2019-05-09,2870.719970703125,2775.735043945313,Buy
2019-05-10,2881.39990234375,2776.0400439453124,Buy
2019-05-13,2811.8701171875,2775.869044189453,Buy
2019-05-14,2834.409912109375,2775.853894042969,Buy
2019-05-15,2850.9599609375,2776.0145935058595,Buy
2019-05-16,2876.320068359375,2776.383193359375,Buy
2019-05-17,2859.530029296875,2776.599393310547,Buy
2019-05-20,2840.22998046875,2776.7337426757813,Buy
2019-05-21,2864.360107421875,2776.919443359375,Buy
2019-05-22,2856.27001953125,2776.99904296875,Buy
2019-05-23,2822.239990234375,2776.858243408203,Buy
2019-05-24,2826.06005859375,2776.6962939453124,Buy
2019-05-28,2802.389892578125,2776.419743652344,Buy
2019-05-29,2783.02001953125,2776.066943359375,Buy
2019-05-30,2788.860107421875,2775.84484375,Buy
2019-05-31,2752.06005859375,2775.4954943847656,Sell
2019-06-03,2744.449951171875,2775.017944335937,Sell
2019-06-04,2803.27001953125,2774.942443847656,Buy
2019-06-05,2826.14990234375,2774.869743652344,Buy
2019-06-06,2843.489990234375,2774.836544189453,Buy
2019-06-07,2873.340087890625,2774.9179943847657,Buy
2019-06-10,2886.72998046875,2775.0368444824217,Buy
2019-06-11,2885.719970703125,2775.156343994141,Buy
2019-06-12,2879.840087890625,2775.27064453125,Buy
2019-06-13,2891.639892578125,2775.355394287109,Buy
2019-06-14,2886.97998046875,2775.3065942382814,Buy
2019-06-17,2889.669921875,2775.26734375,Buy
2019-06-18,2917.75,2775.2858935546874,Buy
2019-06-19,2926.4599609375,2775.4125439453123,Buy
2019-06-20,2954.179931640625,2775.67584350586,Buy
2019-06-21,2950.4599609375,2775.944543457031,Buy
2019-06-24,2945.35009765625,2776.228293457031,Buy
2019-06-25,2917.3798828125,2776.424942626953,Buy
2019-06-26,2913.780029296875,2776.6354431152345,Buy
2019-06-27,2924.919921875,2776.874393310547,Buy
2019-06-28,2941.760009765625,2777.1437438964845,Buy
2019-07-01,2964.330078125,2777.5207946777346,Buy
2019-07-02,2973.010009765625,2777.8649450683592,Buy
2019-07-03,2995.820068359375,2778.3191455078127,Buy
2019-07-05,2990.409912109375,2778.8271948242186,Buy
2019-07-08,2975.949951171875,2779.1853942871094,Buy
2019-07-09,2979.6298828125,2779.5437939453127,Buy
2019-07-10,2993.070068359375,2779.855394287109,Buy
2019-07-11,2999.909912109375,2780.206594238281,Buy
2019-07-12,3013.77001953125,2780.67859375,Buy
2019-07-15,3014.300048828125,2781.172293701172,Buy
2019-07-16,3004.0400390625,2781.6626440429686,Buy
2019-07-17,2984.419921875,2782.014743652344,Buy
2019-07-18,2995.110107421875,2782.420394287109,Buy
2019-07-19,2976.610107421875,2782.6804943847656,Buy
2019-07-22,2985.030029296875,2782.988494873047,Buy
2019-07-23,3005.469970703125,2783.3882946777344,Buy
2019-07-24,3019.56005859375,2783.978044433594,Buy
2019-07-25,3003.669921875,2784.568543701172,Buy
2019-07-26,3025.860107421875,2785.275694580078,Buy
2019-07-29,3020.969970703125,2785.978843994141,Buy
2019-07-30,3013.179931640625,2787.1163439941406,Buy
2019-07-31,2980.3798828125,2788.3763928222656,Buy
2019-08-01,2953.56005859375,2789.308543701172,Buy
2019-08-02,2932.050048828125,2790.21484375,Buy
2019-08-05,2844.739990234375,2790.388944091797,Buy
2019-08-06,2881.77001953125,2790.751744384765,Buy
2019-08-07,2883.97998046875,2791.327744140625,Buy
2019-08-08,2938.090087890625,2792.179294433594,Buy
2019-08-09,2918.64990234375,2792.99314453125,Buy
2019-08-12,2882.699951171875,2793.703194580078,Buy
2019-08-13,2926.320068359375,2795.054294433594,Buy
2019-08-14,2840.60009765625,2795.729444580078,Buy
2019-08-15,2847.60009765625,2796.6739953613283,Buy
2019-08-16,2888.679931640625,2797.9111450195314,Buy
2019-08-19,2923.64990234375,2799.116245117188,Buy
2019-08-20,2900.510009765625,2800.060095214844,Buy
2019-08-21,2924.429931640625,2800.980394287109,Buy
2019-08-22,2922.949951171875,2801.97984375,Buy
2019-08-23,2847.110107421875,2802.5238439941404,Buy
2019-08-26,2878.3798828125,2803.138493652344,Buy
2019-08-27,2869.159912109375,2803.41484375,Buy
2019-08-28,2887.93994140625,2803.8203930664063,Buy
2019-08-29,2924.580078125,2804.538243408203,Buy
2019-08-30,2926.4599609375,2805.539443359375,Buy
2019-09-03,2906.27001953125,2806.459893798828,Buy
2019-09-04,2937.780029296875,2807.6408935546874,Buy
2019-09-05,2976.0,2808.8698937988283,Buy
2019-09-06,2978.7099609375,2810.08209350586,Buy
2019-09-09,2978.429931640625,2811.5205932617187,Buy
2019-09-10,2979.389892578125,2813.2080932617187,Buy
2019-09-11,3000.929931640625,2814.9630932617188,Buy
2019-09-12,3009.570068359375,2816.8481433105467,Buy
2019-09-13,3007.389892578125,2818.5178430175783,Buy
2019-09-16,2997.9599609375,2820.0967932128906,Buy
2019-09-17,3005.699951171875,2821.4063427734377,Buy
2019-09-18,3006.72998046875,2822.7509924316405,Buy
2019-09-19,3006.7900390625,2823.9840930175783,Buy
2019-09-20,2992.070068359375,2824.992592773437,Buy
2019-09-23,2991.780029296875,2826.4511926269533,Buy
2019-09-24,2966.60009765625,2827.804443359375,Buy
2019-09-25,2984.8701171875,2829.5633935546875,Buy
2019-09-26,2977.6201171875,2831.262894287109,Buy
2019-09-27,2961.7900390625,2832.8879443359374,Buy
2019-09-30,2976.739990234375,2834.516293945313,Buy
2019-10-01,2940.25,2835.96484375,Buy
2019-10-02,2887.610107421875,2837.40314453125,Buy
2019-10-03,2910.6298828125,2839.226594238281,Buy
2019-10-04,2952.010009765625,2841.2558447265624,Buy
2019-10-07,2938.7900390625,2843.414995117188,Buy
2019-10-08,2893.06005859375,2845.543195800781,Buy
2019-10-09,2919.39990234375,2848.0570947265624,Buy
2019-10-10,2938.1298828125,2850.992243652344,Buy
2019-10-11,2970.27001953125,2853.5050939941407,Buy
2019-10-14,2966.14990234375,2855.8916931152344,Buy
2019-10-15,2995.679931640625,2858.4413928222657,Buy
2019-10-16,2989.68994140625,2860.855592041016,Buy
2019-10-17,2997.949951171875,2863.2951916503907,Buy
2019-10-18,2986.199951171875,2865.9867419433594,Buy
2019-10-21,3006.719970703125,2868.360642089844,Buy
2019-10-22,2995.989990234375,2870.592142333984,Buy
2019-10-23,3004.52001953125,2872.742692871094,Buy
2019-10-24,3010.2900390625,2874.8693432617188,Buy
2019-10-25,3022.550048828125,2876.998894042969,Buy
2019-10-28,3039.419921875,2879.214693603516,Buy
2019-10-29,3036.889892578125,2881.486092529297,Buy
2019-10-30,3046.77001953125,2883.6684423828124,Buy
2019-10-31,3037.56005859375,2885.7757421875,Buy
2019-11-01,3066.909912109375,2887.93049194336,Buy
2019-11-04,3078.27001953125,2889.968292236328,Buy
2019-11-05,3074.6201171875,2892.176893310547,Buy
2019-11-06,3076.780029296875,2894.367293701172,Buy
2019-11-07,3085.179931640625,2896.58154296875,Buy
2019-11-08,3093.080078125,2898.7231433105467,Buy
2019-11-11,3087.010009765625,2900.938942871094,Buy
2019-11-12,3091.840087890625,2903.198143310547,Buy
2019-11-13,3094.0400390625,2905.263093261719,Buy
2019-11-14,3096.6298828125,2907.2257421875,Buy
2019-11-15,3120.4599609375,2909.2953918457038,Buy
2019-11-18,3122.030029296875,2911.28119140625,Buy
2019-11-19,3120.179931640625,2913.1935913085936,Buy
2019-11-20,3108.4599609375,2915.077840576172,Buy
2019-11-21,3103.5400390625,2917.065290527344,Buy
2019-11-22,3110.2900390625,2919.077341308593,Buy
2019-11-25,3133.639892578125,2921.196540527344,Buy
2019-11-26,3140.52001953125,2923.1754907226564,Buy
2019-11-27,3153.6298828125,2925.1784899902345,Buy
2019-11-29,3140.97998046875,2927.1547399902342,Buy
2019-12-02,3113.8701171875,2928.846090087891,Buy
2019-12-03,3093.199951171875,2930.413289794922,Buy
2019-12-04,3112.760009765625,2932.053590087891,Buy
2019-12-05,3117.429931640625,2933.766340332031,Buy
2019-12-06,3145.909912109375,2935.532540283203,Buy
2019-12-09,3135.9599609375,2937.2317895507813,Buy
2019-12-10,3132.52001953125,2938.9248901367187,Buy
2019-12-11,3141.6298828125,2940.671140136719,Buy
2019-12-12,3168.570068359375,2942.591540527344,Buy
2019-12-13,3168.800048828125,2944.417091064453,Buy
2019-12-16,3191.449951171875,2946.410290527344,Buy
2019-12-17,3192.52001953125,2948.4246411132813,Buy
2019-12-18,3191.139892578125,2950.5230908203125,Buy
2019-12-19,3205.3701171875,2952.805291748047,Buy
2019-12-20,3221.219970703125,2955.196041259765,Buy
2019-12-23,3224.010009765625,2957.399591064453,Buy
2019-12-24,3223.3798828125,2959.55889038086,Buy
2019-12-26,3239.909912109375,2961.703840332031,Buy
2019-12-27,3240.02001953125,2963.8615405273435,Buy
2019-12-30,3221.2900390625,2965.8555908203125,Buy
2019-12-31,3230.780029296875,2967.8447912597658,Buy
2020-01-02,3257.85009765625,2969.97119140625,Buy
2020-01-03,3234.85009765625,2972.0242919921875,Buy
2020-01-06,3246.280029296875,2973.9812927246094,Buy
2020-01-07,3237.179931640625,2976.163642578125,Buy
2020-01-08,3253.050048828125,2978.4370922851563,Buy
2020-01-09,3274.699951171875,2980.718292236328,Buy
2020-01-10,3265.35009765625,2983.018192138672,Buy
2020-01-13,3288.1298828125,2985.381641845703,Buy
2020-01-14,3283.14990234375,2987.6253918457032,Buy
2020-01-15,3289.2900390625,2989.7358923339843,Buy
2020-01-16,3316.81005859375,2991.9837426757813,Buy
2020-01-17,3329.6201171875,2994.26484375,Buy
2020-01-21,3320.7900390625,2996.471844482422,Buy
2020-01-22,3321.75,2998.61689453125,Buy
2020-01-23,3325.5400390625,3000.7657446289063,Buy
2020-01-24,3295.469970703125,3002.8520947265624,Buy
2020-01-27,3243.6298828125,3004.6291943359374,Buy
2020-01-28,3276.239990234375,3006.5687939453123,Buy
2020-01-29,3273.39990234375,3008.3987438964846,Buy
2020-01-30,3283.659912109375,3010.2891430664063,Buy
2020-01-31,3225.52001953125,3011.881442871094,Buy
2020-02-03,3248.919921875,3013.6237927246093,Buy
2020-02-04,3297.590087890625,3015.5865930175783,Buy
2020-02-05,3334.68994140625,3017.720192871094,Buy
2020-02-06,3345.780029296875,3019.780693359375,Buy
2020-02-07,3327.7099609375,3021.782993164062,Buy
2020-02-10,3352.090087890625,3023.9125939941405,Buy
2020-02-11,3357.75,3026.001944580078,Buy
2020-02-12,3379.449951171875,3028.1840441894533,Buy
2020-02-13,3373.93994140625,3030.3245935058594,Buy
2020-02-14,3380.159912109375,3032.6067431640627,Buy
2020-02-18,3370.2900390625,3034.8705932617186,Buy
2020-02-19,3386.14990234375,3037.073143310547,Buy
2020-02-20,3373.22998046875,3039.276943359375,Buy
2020-02-21,3337.75,3041.5454431152343,Buy
2020-02-24,3225.889892578125,3043.27779296875,Buy
2020-02-25,3128.2099609375,3044.5652429199217,Buy
2020-02-26,3116.389892578125,3045.7401928710938,Buy
2020-02-27,2978.760009765625,3046.574642333984,Sell
2020-02-28,2954.219970703125,3047.173692626953,Sell
2020-03-02,3090.22998046875,3048.370042724609,Buy
2020-03-03,3003.3701171875,3049.00529296875,Sell
2020-03-04,3130.1201171875,3050.358243408203,Buy
2020-03-05,3023.93994140625,3051.2767932128904,Sell
2020-03-06,2972.3701171875,3051.8168432617185,Sell
2020-03-09,2746.56005859375,3051.268293457031,Sell
2020-03-10,2882.22998046875,3051.568243408203,Sell
2020-03-11,2741.3798828125,3051.144842529297,Sell
2020-03-12,2480.639892578125,3049.536092529297,Sell
2020-03-13,2711.02001953125,3049.176092529297,Sell
2020-03-16,2386.1298828125,3047.16244140625,Sell
2020-03-17,2529.18994140625,3046.0480908203126,Sell
2020-03-18,2398.10009765625,3044.3163415527342,Sell
2020-03-19,2409.389892578125,3042.346940917969,Sell
2020-03-20,2304.919921875,3039.740791015625,Sell
2020-03-23,2237.39990234375,3036.710340576172,Sell
2020-03-24,2447.330078125,3034.5802905273435,Sell
2020-03-25,2475.56005859375,3032.5244409179686,Sell
2020-03-26,2630.070068359375,3031.24619140625,Sell
2020-03-27,2541.469970703125,3029.5543408203125,Sell
2020-03-30,2626.64990234375,3028.229390869141,Sell
2020-03-31,2584.590087890625,3026.71744140625,Sell
2020-04-01,2470.5,3024.621591796875,Sell
2020-04-02,2526.89990234375,3022.6673413085937,Sell
2020-04-03,2488.64990234375,3020.478291015625,Sell
2020-04-06,2663.679931640625,3019.025791015625,Sell
2020-04-07,2659.409912109375,3017.5705407714845,Sell
2020-04-08,2749.97998046875,3016.593690185547,Sell
2020-04-09,2789.820068359375,3015.9558911132813,Sell
2020-04-13,2761.6298828125,3015.19514038086,Sell
2020-04-14,2846.06005859375,3014.800841064453,Sell
2020-04-15,2783.360107421875,3014.0088415527343,Sell
2020-04-16,2799.550048828125,3013.18494140625,Sell
2020-04-17,2874.56005859375,3012.6926916503908,Sell
2020-04-20,2823.159912109375,3011.8293908691408,Sell
2020-04-21,2736.56005859375,3010.5601416015625,Sell
2020-04-22,2799.31005859375,3009.676942138672,Sell
2020-04-23,2797.800048828125,3008.76779296875,Sell
2020-04-24,2836.739990234375,3007.986142578125,Sell
2020-04-27,2878.47998046875,3007.378992919922,Sell
2020-04-28,2863.389892578125,3006.6270922851563,Sell
2020-04-29,2939.510009765625,3006.2531420898435,Sell
2020-04-30,2912.429931640625,3005.7950915527344,Sell
2020-05-01,2830.7099609375,3005.026541748047,Sell
2020-05-04,2842.739990234375,3004.2646911621096,Sell
2020-05-05,2868.43994140625,3003.723840332031,Sell
2020-05-06,2848.419921875,3003.0407897949217,Sell
2020-05-07,2881.18994140625,3002.4193896484376,Sell
2020-05-08,2929.800048828125,3001.9705895996094,Sell
2020-05-11,2930.18994140625,3001.6031896972654,Sell
2020-05-12,2870.1201171875,3000.8244897460936,Sell
2020-05-13,2820.0,2999.819639892578,Sell
2020-05-14,2852.5,2999.016240234375,Sell
2020-05-15,2863.699951171875,2998.432840576172,Sell
2020-05-18,2953.909912109375,2998.43458984375,Sell
2020-05-19,2922.93994140625,2998.389039306641,Sell
2020-05-20,2971.610107421875,2999.023389892578,Sell
2020-05-21,2948.510009765625,2999.35708984375,Sell
2020-05-22,2955.449951171875,2999.714439697266,Sell
2020-05-26,2991.77001953125,2999.982839355469,Sell
2020-05-27,3036.1298828125,3000.5702392578123,Buy
2020-05-28,3029.72998046875,3001.305389404297,Buy
2020-05-29,3044.31005859375,3001.895339355469,Buy
2020-06-01,3055.72998046875,3002.9709887695312,Buy
2020-06-02,3080.820068359375,3004.137088623047,Buy
2020-06-03,3122.8701171875,3005.3080395507814,Buy
2020-06-04,3112.35009765625,3006.251540527344,Buy
2020-06-05,3193.929931640625,3007.718640136719,Buy
2020-06-08,3232.389892578125,3009.2584399414063,Buy
2020-06-09,3207.179931640625,3010.67958984375,Buy
2020-06-10,3190.139892578125,3012.394738769531,Buy
2020-06-11,3002.10009765625,3013.01333984375,Sell
2020-06-12,3041.31005859375,3013.874090576172,Buy
2020-06-15,3066.590087890625,3014.7673413085936,Buy
2020-06-16,3124.739990234375,3015.768140869141,Buy
2020-06-17,3113.489990234375,3016.703291015625,Buy
2020-06-18,3115.340087890625,3017.748641357422,Buy
2020-06-19,3097.739990234375,3018.548441162109,Buy
2020-06-22,3117.860107421875,3019.257741699219,Buy
2020-06-23,3131.2900390625,3020.020642089844,Buy
2020-06-24,3050.330078125,3020.380142822265,Buy
2020-06-25,3083.760009765625,3020.901993408203,Buy
2020-06-26,3009.050048828125,3020.9425939941407,Sell
2020-06-29,3053.239990234375,3021.1609436035155,Buy
2020-06-30,3100.2900390625,3021.6254443359376,Buy
2020-07-01,3115.860107421875,3022.214945068359,Buy
2020-07-02,3130.010009765625,3022.836495361328,Buy
2020-07-06,3179.719970703125,3023.7014453125,Buy
2020-07-07,3145.320068359375,3024.3940954589843,Buy
2020-07-08,3169.93994140625,3025.283444824219,Buy
2020-07-09,3152.050048828125,3026.084794921875,Buy
2020-07-10,3185.0400390625,3027.1769946289064,Buy
2020-07-13,3155.219970703125,3028.028743896484,Buy
2020-07-14,3197.52001953125,3029.128243408203,Buy
2020-07-15,3226.56005859375,3030.4520935058595,Buy
2020-07-16,3215.570068359375,3031.6462438964845,Buy
2020-07-17,3224.72998046875,3033.068643798828,Buy
2020-07-20,3251.840087890625,3034.889793701172,Buy
2020-07-21,3257.300048828125,3036.62314453125,Buy
2020-07-22,3276.02001953125,3038.243194580078,Buy
2020-07-23,3235.659912109375,3039.7275439453124,Buy
2020-07-24,3215.6298828125,3041.3403930664062,Buy
2020-07-27,3239.409912109375,3042.9404431152343,Buy
2020-07-28,3218.43994140625,3044.341993408203,Buy
2020-07-29,3258.43994140625,3045.782843017578,Buy
2020-07-30,3246.219970703125,3047.183193359375,Buy
2020-07-31,3271.1201171875,3048.5603942871094,Buy
2020-08-03,3294.610107421875,3050.084995117188,Buy
2020-08-04,3306.510009765625,3051.627795410156,Buy
2020-08-05,3327.77001953125,3053.335645751953,Buy
2020-08-06,3349.159912109375,3055.0478454589843,Buy
2020-08-07,3351.280029296875,3056.8242956542967,Buy
2020-08-10,3360.469970703125,3058.604045410156,Buy
2020-08-11,3333.68994140625,3060.221044921875,Buy
2020-08-12,3380.35009765625,3062.0100451660155,Buy
2020-08-13,3373.429931640625,3063.680095214844,Buy
2020-08-14,3372.85009765625,3065.3598962402343,Buy
2020-08-17,3381.989990234375,3067.03599609375,Buy
2020-08-18,3389.780029296875,3068.797095947265,Buy
2020-08-19,3374.85009765625,3070.336796875,Buy
2020-08-20,3385.510009765625,3071.872996826172,Buy
2020-08-21,3397.159912109375,3073.4856958007813,Buy
2020-08-24,3431.280029296875,3075.2581958007813,Buy
2020-08-25,3443.6201171875,3077.050396728516,Buy
2020-08-26,3478.72998046875,3078.9786462402344,Buy
2020-08-27,3484.550048828125,3080.9663464355467,Buy
2020-08-28,3508.010009765625,3083.0471960449217,Buy
2020-08-31,3500.31005859375,3085.078546142578,Buy
2020-09-01,3526.64990234375,3087.2286462402344,Buy
2020-09-02,3580.840087890625,3089.530546875,Buy
2020-09-03,3455.06005859375,3091.195697021484,Buy
2020-09-04,3426.9599609375,3092.7295971679687,Buy
2020-09-08,3331.840087890625,3093.8464978027346,Buy
2020-09-09,3398.9599609375,3095.3235974121094,Buy
2020-09-10,3339.18994140625,3096.468096923828,Buy
2020-09-11,3340.969970703125,3097.504747314453,Buy
2020-09-14,3383.5400390625,3098.719847412109,Buy
2020-09-15,3401.199951171875,3099.9576977539064,Buy
2020-09-16,3385.489990234375,3101.1802478027344,Buy
2020-09-17,3357.010009765625,3102.395947265625,Buy
2020-09-18,3319.469970703125,3103.5272973632814,Buy
2020-09-21,3281.06005859375,3104.368797607422,Buy
2020-09-22,3315.570068359375,3105.359498291016,Buy
2020-09-23,3236.919921875,3105.814548339844,Buy
2020-09-24,3246.590087890625,3106.367698974609,Buy
2020-09-25,3298.4599609375,3107.1973986816406,Buy
2020-09-28,3351.60009765625,3108.2472497558592,Buy
2020-09-29,3335.469970703125,3109.0817492675783,Buy
2020-09-30,3363.0,3110.0527490234376,Buy
2020-10-01,3380.800048828125,3110.9994995117186,Buy
2020-10-02,3348.419921875,3111.7789990234373,Buy
2020-10-05,3408.60009765625,3112.866300048828,Buy
2020-10-06,3360.969970703125,3113.6442993164064,Buy
2020-10-07,3419.43994140625,3114.635399169922,Buy
2020-10-08,3446.830078125,3115.7494995117186,Buy
2020-10-09,3477.139892578125,3117.018299560547,Buy
2020-10-12,3534.219970703125,3118.489849853516,Buy
2020-10-13,3511.929931640625,3119.849399414062,Buy
2020-10-14,3488.669921875,3121.186298828125,Buy
2020-10-15,3483.340087890625,3122.4490991210937,Buy
2020-10-16,3483.81005859375,3123.578898925781,Buy
2020-10-19,3426.919921875,3124.539248046875,Buy
2020-10-20,3443.1201171875,3125.523448486328,Buy
2020-10-21,3435.56005859375,3126.515349121093,Buy
2020-10-22,3453.489990234375,3127.517548828125,Buy
2020-10-23,3465.389892578125,3128.4709985351565,Buy
2020-10-26,3400.969970703125,3129.14909790039,Buy
2020-10-27,3390.679931640625,3129.661848144531,Buy
2020-10-28,3271.030029296875,3129.601248779297,Buy
2020-10-29,3310.110107421875,3129.7053491210936,Buy
2020-10-30,3269.9599609375,3129.4710986328123,Buy
2020-11-02,3310.239990234375,3129.374197998047,Buy
2020-11-03,3369.159912109375,3129.6160473632813,Buy
2020-11-04,3443.43994140625,3130.2244970703123,Buy
2020-11-05,3510.449951171875,3131.149046630859,Buy
2020-11-06,3509.43994140625,3132.218896484375,Buy
2020-11-09,3550.5,3133.7532470703127,Buy
2020-11-10,3545.530029296875,3135.099697265625,Buy
2020-11-11,3572.659912109375,3136.595997314453,Buy
2020-11-12,3537.010009765625,3137.8627478027342,Buy
2020-11-13,3585.14990234375,3139.660897216797,Buy
2020-11-16,3626.909912109375,3141.5508471679686,Buy
2020-11-17,3609.530029296875,3143.110546875,Buy
2020-11-18,3567.7900390625,3144.276047363281,Buy
2020-11-19,3581.8701171875,3145.4564978027342,Buy
2020-11-20,3557.5400390625,3146.6056481933592,Buy
2020-11-23,3577.590087890625,3147.7331481933597,Buy
2020-11-24,3635.409912109375,3149.121447753906,Buy
2020-11-25,3629.64990234375,3150.3724475097656,Buy
2020-11-27,3638.35009765625,3151.6944982910154,Buy
2020-11-30,3621.6298828125,3152.9018481445314,Buy
2020-12-01,3662.449951171875,3154.362647705078,Buy
2020-12-02,3669.010009765625,3155.776948242188,Buy
2020-12-03,3666.719970703125,3157.2443981933598,Buy
2020-12-04,3699.1201171875,3159.0512487792967,Buy
2020-12-07,3691.9599609375,3161.3815991210936,Buy
2020-12-08,3702.25,3164.251799316406,Buy
2020-12-09,3672.820068359375,3167.0339501953126,Buy
2020-12-10,3668.10009765625,3170.4806506347654,Buy
2020-12-11,3663.4599609375,3174.0268505859376,Buy
2020-12-14,3647.489990234375,3176.8131506347654,Buy
2020-12-15,3694.6201171875,3180.2694006347656,Buy
2020-12-16,3701.169921875,3183.124649658203,Buy
2020-12-17,3722.47998046875,3186.6173498535154,Buy
2020-12-18,3709.409912109375,3190.302548828125,Buy
2020-12-21,3694.919921875,3195.044348144532,Buy
2020-12-22,3687.260009765625,3199.0694982910154,Buy
2020-12-23,3690.010009765625,3203.812648925781,Buy
2020-12-24,3703.06005859375,3209.9247497558595,Buy
2020-12-28,3735.360107421875,3215.0464501953124,Buy
2020-12-29,3727.0400390625,3221.7510009765624,Buy
2020-12-30,3732.0400390625,3227.765251464844,Buy
2020-12-31,3756.070068359375,3234.5551013183594,Buy
2021-01-04,3700.64990234375,3241.011401367188,Buy
2021-01-05,3726.860107421875,3248.121102294922,Buy
2021-01-06,3748.139892578125,3255.674802246094,Buy
2021-01-07,3803.7900390625,3262.457102050781,Buy
2021-01-08,3824.679931640625,3269.202701416016,Buy
2021-01-11,3799.610107421875,3275.050401611328,Buy
2021-01-12,3801.18994140625,3281.349001464844,Buy
2021-01-13,3809.840087890625,3287.264952392578,Buy
2021-01-14,3795.5400390625,3293.319702148437,Buy
2021-01-15,3768.25,3299.808452148437,Buy
2021-01-19,3798.909912109375,3306.1685021972658,Buy
2021-01-20,3851.85009765625,3312.984503173828,Buy
2021-01-21,3853.070068359375,3318.9314538574217,Buy
2021-01-22,3841.469970703125,3324.8417541503904,Buy
2021-01-25,3855.360107421875,3330.368654785156,Buy
2021-01-26,3849.6201171875,3335.667655029297,Buy
2021-01-27,3750.77001953125,3340.6133557128906,Buy
2021-01-28,3787.3798828125,3345.3199548339844,Buy
2021-01-29,3714.239990234375,3349.974354248047,Buy
2021-02-01,3773.860107421875,3354.8459045410154,Buy
2021-02-02,3826.31005859375,3359.6046545410154,Buy
2021-02-03,3830.169921875,3364.639704589844,Buy
2021-02-04,3871.739990234375,3370.315604248047,Buy
2021-02-05,3886.830078125,3375.753204345703,Buy
2021-02-08,3915.590087890625,3381.342154541016,Buy
2021-02-09,3911.22998046875,3386.7146044921874,Buy
2021-02-10,3909.8798828125,3391.871604003906,Buy
2021-02-11,3916.3798828125,3397.136553955078,Buy
2021-02-12,3934.830078125,3402.113154296875,Buy
2021-02-16,3932.590087890625,3407.213955078125,Buy
2021-02-17,3931.330078125,3412.7170556640626,Buy
2021-02-18,3913.969970703125,3418.073205566406,Buy
2021-02-19,3906.7099609375,3423.2645556640623,Buy
2021-02-22,3876.5,3428.404956054688,Buy
2021-02-23,3881.3701171875,3433.405856933594,Buy
2021-02-24,3925.429931640625,3438.3840063476564,Buy
2021-02-25,3829.340087890625,3442.879757080078,Buy
2021-02-26,3811.14990234375,3447.5849060058595,Buy
2021-03-01,3901.820068359375,3452.994006347656,Buy
2021-03-02,3870.2900390625,3458.0829565429685,Buy
2021-03-03,3819.719970703125,3462.863056640625,Buy
2021-03-04,3768.469970703125,3466.9358569335936,Buy
2021-03-05,3841.93994140625,3471.530856933594,Buy
2021-03-08,3821.35009765625,3475.779556884765,Buy
2021-03-09,3875.43994140625,3480.4142065429687,Buy
2021-03-10,3898.81005859375,3485.1310070800782,Buy
2021-03-11,3939.340087890625,3489.868857421875,Buy
2021-03-12,3943.340087890625,3494.404908447266,Buy
2021-03-15,3968.93994140625,3499.100958251953,Buy
2021-03-16,3962.7099609375,3503.692957763672,Buy
2021-03-17,3974.1201171875,3508.284908447265,Buy
2021-03-18,3915.4599609375,3512.4581079101563,Buy
2021-03-19,3913.10009765625,3516.4092578125,Buy
2021-03-22,3940.590087890625,3520.550457763672,Buy
2021-03-23,3910.52001953125,3524.133408203125,Buy
2021-03-24,3889.139892578125,3527.417158203125,Buy
2021-03-25,3909.52001953125,3530.9288586425782,Buy
2021-03-26,3974.5400390625,3534.850859375,Buy
2021-03-29,3971.090087890625,3539.695809326172,Buy
2021-03-30,3958.550048828125,3544.282009277344,Buy
2021-03-31,3972.889892578125,3548.813508300781,Buy
2021-04-01,4019.8701171875,3553.2891589355468,Buy
2021-04-05,4077.909912109375,3558.111258544922,Buy
